weekly,segment,name,exchange,expiry,instrument_type,asset_symbol,underlying_symbol,instrument_key,lot_size,freeze_quantity,exchange_token,minimum_lot,tick_size,asset_type,underlying_type,trading_symbol,strike_price,qty_multiplier,isin,security_type,asset_key,underlying_key,mtf_enabled,mtf_bracket,short_name,last_trading_date,price_quote_unit,country,latency,start_time,end_time,week_days
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72286,65.0,1755.0,72286,65.0,5.0,INDEX,INDEX,NIFTY 24700 CE 26 MAY 26,24700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72285,65.0,1755.0,72285,65.0,5.0,INDEX,INDEX,NIFTY 24650 PE 26 MAY 26,24650.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72288,65.0,1755.0,72288,65.0,5.0,INDEX,INDEX,NIFTY 24750 CE 26 MAY 26,24750.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72287,65.0,1755.0,72287,65.0,5.0,INDEX,INDEX,NIFTY 24700 PE 26 MAY 26,24700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72293,65.0,1755.0,72293,65.0,5.0,INDEX,INDEX,NIFTY 24850 PE 26 MAY 26,24850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72292,65.0,1755.0,72292,65.0,5.0,INDEX,INDEX,NIFTY 24850 CE 26 MAY 26,24850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72295,65.0,1755.0,72295,65.0,5.0,INDEX,INDEX,NIFTY 24900 PE 26 MAY 26,24900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72294,65.0,1755.0,72294,65.0,5.0,INDEX,INDEX,NIFTY 24900 CE 26 MAY 26,24900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72291,65.0,1755.0,72291,65.0,5.0,INDEX,INDEX,NIFTY 24800 PE 26 MAY 26,24800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72290,65.0,1755.0,72290,65.0,5.0,INDEX,INDEX,NIFTY 24800 CE 26 MAY 26,24800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72297,65.0,1755.0,72297,65.0,5.0,INDEX,INDEX,NIFTY 24950 PE 26 MAY 26,24950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72296,65.0,1755.0,72296,65.0,5.0,INDEX,INDEX,NIFTY 24950 CE 26 MAY 26,24950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72299,65.0,1755.0,72299,65.0,5.0,INDEX,INDEX,NIFTY 25000 PE 26 MAY 26,25000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72298,65.0,1755.0,72298,65.0,5.0,INDEX,INDEX,NIFTY 25000 CE 26 MAY 26,25000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72273,65.0,1755.0,72273,65.0,5.0,INDEX,INDEX,NIFTY 24450 CE 26 MAY 26,24450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72275,65.0,1755.0,72275,65.0,5.0,INDEX,INDEX,NIFTY 24500 CE 26 MAY 26,24500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72274,65.0,1755.0,72274,65.0,5.0,INDEX,INDEX,NIFTY 24450 PE 26 MAY 26,24450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72276,65.0,1755.0,72276,65.0,5.0,INDEX,INDEX,NIFTY 24500 PE 26 MAY 26,24500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72282,65.0,1755.0,72282,65.0,5.0,INDEX,INDEX,NIFTY 24600 CE 26 MAY 26,24600.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72281,65.0,1755.0,72281,65.0,5.0,INDEX,INDEX,NIFTY 24550 PE 26 MAY 26,24550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72284,65.0,1755.0,72284,65.0,5.0,INDEX,INDEX,NIFTY 24650 CE 26 MAY 26,24650.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72283,65.0,1755.0,72283,65.0,5.0,INDEX,INDEX,NIFTY 24600 PE 26 MAY 26,24600.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72280,65.0,1755.0,72280,65.0,5.0,INDEX,INDEX,NIFTY 24550 CE 26 MAY 26,24550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72141,65.0,1755.0,72141,65.0,5.0,INDEX,INDEX,NIFTY 23550 CE 26 MAY 26,23550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,CE,NIFTY,NIFTY,NSE_FO|47194,65.0,1755.0,47194,65.0,5.0,INDEX,INDEX,NIFTY 33000 CE 28 DEC 27,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1814293799000.0,PE,NIFTY,NIFTY,NSE_FO|47193,65.0,1755.0,47193,65.0,5.0,INDEX,INDEX,NIFTY 33000 PE 29 JUN 27,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,CE,NIFTY,NIFTY,NSE_FO|47196,65.0,1755.0,47196,65.0,5.0,INDEX,INDEX,NIFTY 33000 CE 27 JUN 28,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1830018599000.0,PE,NIFTY,NIFTY,NSE_FO|47195,65.0,1755.0,47195,65.0,5.0,INDEX,INDEX,NIFTY 33000 PE 28 DEC 27,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1798568999000.0,CE,NIFTY,NIFTY,NSE_FO|47190,65.0,1755.0,47190,65.0,5.0,INDEX,INDEX,NIFTY 33000 CE 29 DEC 26,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1814293799000.0,CE,NIFTY,NIFTY,NSE_FO|47192,65.0,1755.0,47192,65.0,5.0,INDEX,INDEX,NIFTY 33000 CE 29 JUN 27,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1798568999000.0,PE,NIFTY,NIFTY,NSE_FO|47191,65.0,1755.0,47191,65.0,5.0,INDEX,INDEX,NIFTY 33000 PE 29 DEC 26,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,CE,NIFTY,NIFTY,NSE_FO|47198,65.0,1755.0,47198,65.0,5.0,INDEX,INDEX,NIFTY 33000 CE 26 DEC 28,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1845743399000.0,PE,NIFTY,NIFTY,NSE_FO|47197,65.0,1755.0,47197,65.0,5.0,INDEX,INDEX,NIFTY 33000 PE 27 JUN 28,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1861468199000.0,PE,NIFTY,NIFTY,NSE_FO|47199,65.0,1755.0,47199,65.0,5.0,INDEX,INDEX,NIFTY 33000 PE 26 DEC 28,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,PE,NIFTY,NIFTY,NSE_FO|47189,65.0,1755.0,47189,65.0,5.0,INDEX,INDEX,NIFTY 33000 PE 30 JUN 26,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1782844199000.0,CE,NIFTY,NIFTY,NSE_FO|47188,65.0,1755.0,47188,65.0,5.0,INDEX,INDEX,NIFTY 33000 CE 30 JUN 26,33000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72187,65.0,1755.0,72187,65.0,5.0,INDEX,INDEX,NIFTY 24200 CE 26 MAY 26,24200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72186,65.0,1755.0,72186,65.0,5.0,INDEX,INDEX,NIFTY 24150 PE 26 MAY 26,24150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72188,65.0,1755.0,72188,65.0,5.0,INDEX,INDEX,NIFTY 24200 PE 26 MAY 26,24200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72169,65.0,1755.0,72169,65.0,5.0,INDEX,INDEX,NIFTY 23750 CE 26 MAY 26,23750.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72168,65.0,1755.0,72168,65.0,5.0,INDEX,INDEX,NIFTY 23700 PE 26 MAY 26,23700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72165,65.0,1755.0,72165,65.0,5.0,INDEX,INDEX,NIFTY 23650 CE 26 MAY 26,23650.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72167,65.0,1755.0,72167,65.0,5.0,INDEX,INDEX,NIFTY 23700 CE 26 MAY 26,23700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72166,65.0,1755.0,72166,65.0,5.0,INDEX,INDEX,NIFTY 23650 PE 26 MAY 26,23650.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72172,65.0,1755.0,72172,65.0,5.0,INDEX,INDEX,NIFTY 23800 PE 26 MAY 26,23800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72171,65.0,1755.0,72171,65.0,5.0,INDEX,INDEX,NIFTY 23800 CE 26 MAY 26,23800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72174,65.0,1755.0,72174,65.0,5.0,INDEX,INDEX,NIFTY 23850 PE 26 MAY 26,23850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72173,65.0,1755.0,72173,65.0,5.0,INDEX,INDEX,NIFTY 23850 CE 26 MAY 26,23850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72170,65.0,1755.0,72170,65.0,5.0,INDEX,INDEX,NIFTY 23750 PE 26 MAY 26,23750.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72179,65.0,1755.0,72179,65.0,5.0,INDEX,INDEX,NIFTY 24000 CE 26 MAY 26,24000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72176,65.0,1755.0,72176,65.0,5.0,INDEX,INDEX,NIFTY 23900 PE 26 MAY 26,23900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72175,65.0,1755.0,72175,65.0,5.0,INDEX,INDEX,NIFTY 23900 CE 26 MAY 26,23900.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72178,65.0,1755.0,72178,65.0,5.0,INDEX,INDEX,NIFTY 23950 PE 26 MAY 26,23950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72177,65.0,1755.0,72177,65.0,5.0,INDEX,INDEX,NIFTY 23950 CE 26 MAY 26,23950.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72183,65.0,1755.0,72183,65.0,5.0,INDEX,INDEX,NIFTY 24100 CE 26 MAY 26,24100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72182,65.0,1755.0,72182,65.0,5.0,INDEX,INDEX,NIFTY 24050 PE 26 MAY 26,24050.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72185,65.0,1755.0,72185,65.0,5.0,INDEX,INDEX,NIFTY 24150 CE 26 MAY 26,24150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72184,65.0,1755.0,72184,65.0,5.0,INDEX,INDEX,NIFTY 24100 PE 26 MAY 26,24100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72181,65.0,1755.0,72181,65.0,5.0,INDEX,INDEX,NIFTY 24050 CE 26 MAY 26,24050.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72180,65.0,1755.0,72180,65.0,5.0,INDEX,INDEX,NIFTY 24000 PE 26 MAY 26,24000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72147,65.0,1755.0,72147,65.0,5.0,INDEX,INDEX,NIFTY 23600 PE 26 MAY 26,23600.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72143,65.0,1755.0,72143,65.0,5.0,INDEX,INDEX,NIFTY 23600 CE 26 MAY 26,23600.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72142,65.0,1755.0,72142,65.0,5.0,INDEX,INDEX,NIFTY 23550 PE 26 MAY 26,23550.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72019,65.0,1755.0,72019,65.0,5.0,INDEX,INDEX,NIFTY 23450 CE 26 MAY 26,23450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72015,65.0,1755.0,72015,65.0,5.0,INDEX,INDEX,NIFTY 23400 CE 26 MAY 26,23400.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72014,65.0,1755.0,72014,65.0,5.0,INDEX,INDEX,NIFTY 23350 PE 26 MAY 26,23350.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72016,65.0,1755.0,72016,65.0,5.0,INDEX,INDEX,NIFTY 23400 PE 26 MAY 26,23400.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72013,65.0,1755.0,72013,65.0,5.0,INDEX,INDEX,NIFTY 23350 CE 26 MAY 26,23350.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72020,65.0,1755.0,72020,65.0,5.0,INDEX,INDEX,NIFTY 23450 PE 26 MAY 26,23450.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72068,65.0,1755.0,72068,65.0,5.0,INDEX,INDEX,NIFTY 23500 PE 26 MAY 26,23500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72067,65.0,1755.0,72067,65.0,5.0,INDEX,INDEX,NIFTY 23500 CE 26 MAY 26,23500.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72628,65.0,1755.0,72628,65.0,5.0,INDEX,INDEX,NIFTY 27200 PE 26 MAY 26,27200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72627,65.0,1755.0,72627,65.0,5.0,INDEX,INDEX,NIFTY 27200 CE 26 MAY 26,27200.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72629,65.0,1755.0,72629,65.0,5.0,INDEX,INDEX,NIFTY 27250 CE 26 MAY 26,27250.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72624,65.0,1755.0,72624,65.0,5.0,INDEX,INDEX,NIFTY 27100 PE 26 MAY 26,27100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72623,65.0,1755.0,72623,65.0,5.0,INDEX,INDEX,NIFTY 27100 CE 26 MAY 26,27100.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72626,65.0,1755.0,72626,65.0,5.0,INDEX,INDEX,NIFTY 27150 PE 26 MAY 26,27150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72625,65.0,1755.0,72625,65.0,5.0,INDEX,INDEX,NIFTY 27150 CE 26 MAY 26,27150.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72620,65.0,1755.0,72620,65.0,5.0,INDEX,INDEX,NIFTY 27000 PE 26 MAY 26,27000.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72622,65.0,1755.0,72622,65.0,5.0,INDEX,INDEX,NIFTY 27050 PE 26 MAY 26,27050.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72621,65.0,1755.0,72621,65.0,5.0,INDEX,INDEX,NIFTY 27050 CE 26 MAY 26,27050.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72630,65.0,1755.0,72630,65.0,5.0,INDEX,INDEX,NIFTY 27250 PE 26 MAY 26,27250.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72606,65.0,1755.0,72606,65.0,5.0,INDEX,INDEX,NIFTY 26800 PE 26 MAY 26,26800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72605,65.0,1755.0,72605,65.0,5.0,INDEX,INDEX,NIFTY 26800 CE 26 MAY 26,26800.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72608,65.0,1755.0,72608,65.0,5.0,INDEX,INDEX,NIFTY 26850 PE 26 MAY 26,26850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72607,65.0,1755.0,72607,65.0,5.0,INDEX,INDEX,NIFTY 26850 CE 26 MAY 26,26850.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,PE,NIFTY,NIFTY,NSE_FO|72602,65.0,1755.0,72602,65.0,5.0,INDEX,INDEX,NIFTY 26700 PE 26 MAY 26,26700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
0.0,NSE_FO,NIFTY,NSE,1779820199000.0,CE,NIFTY,NIFTY,NSE_FO|72601,65.0,1755.0,72601,65.0,5.0,INDEX,INDEX,NIFTY 26700 CE 26 MAY 26,26700.0,1.0,,,NSE_INDEX|Nifty 50,NSE_INDEX|Nifty 50,,,,,,,,,,
